data/covid_log.tif, data/human/medianhouseholdincome.tif, pnsr, 0.929949
data/covid_log.tif, data/human/mentalhealthprovider.tif, ssim, 0.000005
data/covid_log.tif, data/human/mentalhealthprovider.tif, pnsr, 0.988619
data/covid_log.tif, data/human/GDP_byCounty.tif, ssim, -0.012783
data/covid_log.tif, data/human/GDP_byCounty.tif, pnsr, 0.977294
data/covid_log.tif, data/human/memberships.tif, ssim, 0.327003
data/covid_log.tif, data/human/memberships.tif, pnsr, 0.958439
data/covid_log.tif, data/human/NetMigrationRate.tif, ssim, -0.186592
data/covid_log.tif, data/human/NetMigrationRate.tif, pnsr, 0.982864
data/covid_log.tif, data/human/obese.tif, ssim, -0.053921
data/covid_log.tif, data/human/obese.tif, pnsr, 0.830752
data/covid_log.tif, data/human/PM25.tif, ssim, 0.208656
data/covid_log.tif, data/human/PM25.tif, pnsr, 0.927934
data/covid_log.tif, data/human/NatPopulationIncrease.tif, ssim, 0.000006
data/covid_log.tif, data/human/NatPopulationIncrease.tif, pnsr, 0.991922
data/covid_log.tif, data/human/EconProfilebyCounty.tif, ssim, -0.000000
data/covid_log.tif, data/human/EconProfilebyCounty.tif, pnsr, 0.980954
data/covid_log.tif, data/human/PM2.5_100mdeg.tif, ssim, -0.085567
data/covid_log.tif, data/human/PM2.5_100mdeg.tif, pnsr, 0.913458
data/covid_log.tif, data/human/collegeeducation.tif, ssim, 0.034075
data/covid_log.tif, data/human/collegeeducation.tif, pnsr, 0.906173
data/covid_log.tif, data/nature/vegetation.tif, ssim, 0.005033
data/covid_log.tif, data/nature/vegetation.tif, pnsr, 0.820377
data/covid_log.tif, data/nature/cloud_cover.tif, ssim, -0.003438
data/covid_log.tif, data/nature/cloud_cover.tif, pnsr, 0.683506
data/covid_log.tif, data/nature/night_light_2016.tif, ssim, 0.202666
data/covid_log.tif, data/nature/night_light_2016.tif, pnsr, 0.990424
data/covid_log.tif, data/nature/night_temp.tif, ssim, 0.007835
data/covid_log.tif, data/nature/night_temp.tif, pnsr, 0.909244
data/covid_log.tif, data/nature/day_temp.tif, ssim, 0.005483
data/covid_log.tif, data/nature/day_temp.tif, pnsr, 0.845269
data/covid_log.tif, data/nature/aerosol_particle_size.tif, ssim, -0.003437
data/covid_log.tif, data/nature/aerosol_particle_size.tif, pnsr, 0.600743
data/covid_shape.tif, data/human/homiciderate_100mdeg.tif, ssim, 0.000000
data/covid_shape.tif, data/human/homiciderate_100mdeg.tif, pnsr, 0.978101
data/covid_shape.tif, data/human/suiciderate_100mdeg.tif, ssim, -0.000000
data/covid_shape.tif, data/human/suiciderate_100mdeg.tif, pnsr, 0.956244
data/covid_shape.tif, data/human/republicanvote2016_100mdeg.tif, ssim, -0.000001
data/covid_shape.tif, data/human/republicanvote2016_100mdeg.tif, pnsr, 0.952510
data/covid_shape.tif, data/human/HIVrate.tif, ssim, 0.000014
data/covid_shape.tif, data/human/HIVrate.tif, pnsr, 0.987533
data/covid_shape.tif, data/human/NetMigration.tif, ssim, -0.000237
data/covid_shape.tif, data/human/NetMigration.tif, pnsr, 0.989585
data/covid_shape.tif, data/human/smokers_100mdeg.tif, ssim, -0.000000
data/covid_shape.tif, data/human/smokers_100mdeg.tif, pnsr, 0.953595
data/covid_shape.tif, data/human/medianhouseholdincome_100mdeg.tif, ssim, 0.004042
data/covid_shape.tif, data/human/medianhouseholdincome_100mdeg.tif, pnsr, 0.964747
data/covid_shape.tif, data/human/income.tif, ssim, -0.000000
data/covid_shape.tif, data/human/income.tif, pnsr, 0.977450
data/covid_shape.tif, data/human/hivrate_100mdeg.tif, ssim, 0.000006
